,x,y,PassiveActive
1420,[cls] در یک دعوای خانوادگی، شوهر به زن خود حمله کرده و او را ضربه زده است. سپس با چاقوی بزرگی تهدید کرده که خودش و زن را می‌کشد. [sep] میزاره بری بیرون؟ کاش یه جوری میرفتی که دیگه دعوا نشه باز هم بخواد دست روت بلند کنه [sep],question or answer,Passive
1422,[cls] مهمونی دادی، من غذا خوردم و حالم بد شد. بهش گفتم بس کن، اما ادامه داد و به فوش ناموسی رسید. مادرم و پدر مرحومم هم درگیر شدند و من کتک خوردم. [sep] خب چی میگه تو پیاما؟ شاید از داداشت میترسه که نیومده در خونتوناصلا جوابش نده [sep],question or answer,Passive
1423,[cls] شوهر به اشتباه پیام داده، همسر به او ناراحتی خود را نشان داده و شوهر به او حمله کرده است. [sep] به نظر از یک جا متن کپی شده [sep],question or answer,Passive
1424,[cls] زنی که مشکلاتی با شوهرش دارد، به دلیل تنش‌های خانوادگی، تحمل ضرب و شتم شوهرش را دارد. اما در دعوای اخیر، شوهرش به طور شدیدی او را زخمی کرد و او به دنبال راهی برای حل مشکل است. او به دنبال مراجعه به پزشکی قانونی است، اما نشانه‌های ضرب و شتم روی بدنش وجود ندارد. [sep] وقتی اثری نیست نمیشه [sep],question or answer,Passive
1425,[cls] یک دعوای شدید بین زوجی رخ داده است و در نتیجه شوهر به همسرش آسیبی وارد کرده است. همسر دچار درد شده و نمی‌تواند حرکت کند. او به پدرش تماس می‌گیرد تا او را بردارد. [sep] ناشزه که چیز دیگه‌ای هستش عزیزم! [sep],question or answer,Passive
1426,[cls] فردا حبس شده‌ام و نمی‌توانم شکایت کنم. همیشه مانع از خروج شدنم می‌شود. آیا پس از چند روز، پزشکی قانونی می‌تواند کمک کند؟ [sep] دائم [sep],question or answer,Passive
1427,[cls] دختر دوشش را گرفت و پایین آمد و گریه کرد. پدر به شوهرش گفت که پام درد می‌کند، اما شوهر این را تکذیب کرد. دختر همچنان گریه می‌کرد و پدر ظرف شکسته و کتک خورد. [sep] چطور اینقد مطمئنی ته دل بنده خدارو خالی میکنی [sep],question or answer,Passive
1428,[cls] یک زن با نامزدش قرارداد ازدواج داشت، اما بعد از بارداری ناخواسته، شوهرش به دلیل بچه، از طلاق رضایت نداد. یک روز، در حالی که زن باردار در هفته هفتم بود، شوهرش او را به شدت ضربه زد و با دستان سنگینش، گوش زن را زد تا خون بریزد. در حین زدن، شوهر زن الکل نیز خورده بود. [sep] سلام اسی.. راستی بهش شک داشتی چی شد … [sep],question or answer,Passive
1430,[cls] یک دختر بچه از کودکی تحت شدید سوء استفاده و خشونت از سوی مادر و پدرش رنج می‌برد. او از ترس از مادرش می‌ترسد و به دلیل دروغ گفتن، پدرش او را شدیدا مورد ضرب و شتم قرار می‌دهد. در یکی از این حوادث، پدرش او را با کمربند زده و بدنش را زخمی می‌کند. [sep] وااااا [sep],question or answer,Passive
1431,[cls] مشکلات بین زوج جدا از داداش شوهر بود، اما داداش اشتباها درگیر شد. شوهر به داداش گفت که او را مسخره نمی‌کند، اما همسرش به او گفت که بیشتر باید محافظت کند. در نهایت، همسر به اتاق رفت و در رو قفل کرد. [sep] مگه خطایی کردی عزیزم ک برادر شوهرت بخودش جرات اینکارو داده؟ [sep],question or answer,Passive
1432,[cls] دو نفر دعوا کرده‌اند و یکی از آن‌ها کتک خورده است. طرف مقابل هم طلبکار است. فردا صبح برای نامه پزشک قانونی می‌خواهد برود و نیاز به راهنمایی دارد. [sep] خب اگر قصدتون برای طلاق جدی هست برین. [sep],question or answer,Passive
1433,[cls] شوهر به زن خود لگد زده است و خونریزی شده است. علت این اتفاق نامعلوم است. زن درد دارد. [sep] خونریزیه چی حامله‌ای؟ [sep],question or answer,Passive
1434,[cls] زنی با شوهرش به دلیل تمایل به کار یا تحصیل دعوا می‌کند. شوهر هیچ کاری را پذیرفته و فقط از او می‌خواهد بچه‌هایشان را بزرگ کند. در نهایت، شوهر به زن خشمگین حمله کرده و او تصمیم به جدایی می‌گیرد. [sep] خب بزار بده وقتی میبینی اینقد شعور مشورت باهاتو ندارهبزار هرکاری دلش میخاد بکنه فقط نزار دستش عادت کنه برای بلند شدن روت که اونوقت واسه هرچیزی زرتی کتکت بزنه [sep],question or answer,Passive
1436,[cls] شوهر در دعوا صورت همسرش را ضربه می‌زند و او را به زمین می‌اندازد. همچنین قبلا دست همسرش را کبود کرده بود و اینبار با مشت به صورتش حمله کرده است. همسر به او اخطار داده که اگر دوباره این کار را تکرار کند، او را ترک خواهد کرد. [sep] برو رات آدم شه [sep],question or answer,Passive
1437,[cls] صبح خوش و خرم بیدار شدیم، شوهرم با بچه‌ها شوخی کرد و من رو نیشکونید. او بعد از من اذیت شد و من داد زدم، سپس او شروع به زدن من کرد. [sep] نه حرف نزن زیاد باهاش. اگه دیدی میگه چرا حرف نمیزنی و … بگو میترسم صدامو بشنوی دستت ب حرکت دربیاد [sep],question or answer,Passive
1438,[cls] یک زوج با مخالفت خانواده ازدواج کردند، اما زندگی آنها خوب نبود و به دروازه دیواری برخورد کردند. در نهایت، با توجه به خامی، لجبازی و غرورشان، آنها به طلاق رسیدند. [sep] بزار بزار [sep],question or answer,Passive
1439,"[cls] همسر به من شوخی کرد و من با او شوخی کردم، اما او به من حمله کرد و من با او جنگیدم. [sep] منم, با شوهرم انقد شوخی میکنیم همدیگرو له میکنیم ک اخرش دعوا راه میندازم میخوابیم خخخخخپ ن. اکثرا موقع خواب شوخیمون میگیره [sep]",question or answer,Passive
1440,[cls] یک زن به دلیل توهم شوهرش به او زور زده و بعد از چند سال دوباره شوهرش به دلیل لجبازی دخترش به او حمله کرده و بحثی بین آنها شکل گرفت. [sep] تایپیک آخرمو ببینید ضرر نمیکنید حاجت رواییه [sep],question or answer,Passive
