,x,y,PassiveActive
793,[cls] مادر و پدر فراخوانی کردند تا شوهر با پدر صحبت کند، اما شوهر رفته بود. زن به دنبال شوهر نرفت و با مادرش درگیر شد. سپس شوهر به خانه مادرش رفت و در رابطه با آینده صحبت کرد، اما زن از این صحبت‌ها خوش نبود و تصمیم گرفت به خانه برود. در این حین، مادر شوهر به زن زنگ زد و او را تهدید کرد، و در نهایت زن توسط مادر شوهر کتک خورد. [sep] به مادرش میگفتی این عتیقه وحشی ای که بار آوردی رو تحویل بگیرارزونی خودت [sep],confront and retaliate,Active
794,[cls] شوهر بدجنس و خیانتکار است، خرجی نمی‌دهد و به زنان دیگر فحش می‌دهد. زن اقدام به فروش یخچال و لباسشویی شوهرش می‌کند. مادر شوهر نیز به او بدرفتاری می‌کند. [sep] اول تو به من بگو چطوری یخچال و لباسشویی فروختی تا بعدش من راهنماییت کنم [sep],conform and adjust,Active
795,[cls] شوهر احترامی به همسرش ندارد و او را مورد خشونت قرار می‌دهد. در یک سفر، شوهر به همسرش حمله کرده و او را با بچه‌اش بی‌پول و بدون گوشی ترک کرده است. پس از آشتی، شوهر دوباره به خشونت و خیانت خود ادامه می‌دهد. [sep] جات رو جدا نکن ولی باهاش سرد رفتار کن ک بفهمه قهری [sep],conform and adjust,Active
796,[cls] شوهر کتک زده، صورت و لبش خونی شده و ساق پاش کبود شده است. او تهدید می‌کند که اگر شکایت کند، او را می‌کشاند و طلاق نمی‌دهد. او در حال درد می‌میرد و نمی‌داند چه کار کند. [sep] ما خانومای ایرونی اگه پشتوانه نداشته باشیم، زندگی مون کمی سخت میشه، چون خودمون هنوز نتونستیم به تنهایی گلیم مون رو از آب بکشیم بیرون و وابسته‌ایم. الان نمیدونیم شما جزء چه دسته‌ای هستید! پشتوانه دارید؟ دست و پا دارید بتونید از پس خودتون بر بیاد؟ باز به جایی که زندگی میکنین هم ربط داره! و‌به اخلاق شوهرتون هم ربط داره، کلا به چیزای زیادی ربط داره نمیشه راحت نظر داد [sep],question or answer,Passive
797,[cls] یک زوج درگیر مشکلات خانوادگی هستند، خانواده همسر به شدت دخالت دارند و خانواده او همیشه او را مقصر می‌دانند. آنها در شهری غریب زندگی می‌کنند و خانواده همسرشان او را اذیت می‌کنند. در یک دعوای شدید، همسر به خانه پدر و مادرش می‌رود و زوج در شهر خراب شده بدون هیچ کسی باقی می‌مانند. [sep] والا جداشی خیلییی بهتره ببین میبینه پشتوانه نداری چجور سو استفاده میکنه بعضیا چ‌نامردن اول کار پیدا کن بعد طلاق بگیر تو ی شهر دیگه بمون دور از خونواده‌ی خودت زندگیتو نستقل کن کسی حق نداره برای طلاق اذیتت کنه حالا ک اینجورین خونوادت بهتره فک کنی وجود ندارن [sep],confront and retaliate,Active
798,[cls] یک زن به دلیل شکنجه و ضرب و شتم از شوهرش به پزشک قانونی مراجعه می‌کند و می‌خواهد شکایت کند. پزشک به او پیشنهاد می‌دهد که با ماموریت تماس بگیرد و پرونده تشکیل دهد. او تنها مادرش را به عنوان حمایت کننده دارد. [sep] هرووقت زدت توام نامردی نکنه تنو سکه بکش زنگ بزن همون دم در صورتجلسه کن برو پزشک قانونیوالا نگید بی وجدانی …. ی زن کتک میخوره حق اون مردع [sep],confront and retaliate,Active
799,[cls] یک زن باردار به دلیل بوی بد دهان شوهرش عصبانی شد، سرش خیلی زیاد جیغ کشید و با بالش به سر شوهرش زد. شوهر در زمان افطار دعوتش کرد اما زن قبول نکرد و بعد از شکست در، درو قفل کرد و با شوهرش درگیر شد. مادر و پدر شوهر هم در نهایت به ماجرا دخالت کردند. [sep] چطور دلت اومد همچین حرفی به شوهرت بزنی بگی دهنت بود میده. در اتاقم شکست حتما ترسید حالت بد شده. من که مقصر کامل شمارو میدونم. کارت خیلی اشتباه بوده الانم نمیخواد بری امشب سراغ شوهرت ولی برای فردا همه چیز میزون کن از دلش دربیاری. حامله بودن درسته صلاح خوبیه ولی دیگه نه اینکه اینقدر شورش کنید [sep],conform and adjust,Active
800,[cls] یک زوج درگیر یک دعوای شدید شده‌اند. زن درو را قفل کرده و شوهرش را فحش می‌دهد. شوهر نیز عصبانی می‌شود و در نهایت به دست زن حمله می‌کند. [sep] نه بابا خودتم مقصر بودی دیگه قهر چیه! حیف عمرمون نیست بگو بخند لذت ببر از زندگیت [sep],conform and adjust,Active
801,[cls] پدر به مادر و خواهرشان حمله کرده و آنها را مورد ضرب و شتم قرار داده است. خواهر بزرگتر از درد جیغ می‌زند و خواهر کوچکتر و خودش نمی‌توانند به دلیل ترس هیچ کاری بکنند. به دلیل این اتفاق، نویسنده تلاش می‌کند تا به مادرش تلافی کند. [sep] یه کانال می‌زنی، تو ایتا، روبیکا، واتساپ، اینستا و …که من پیشنهاد می‌کنم تو ایتا بزنی، بعد یه چیزی تو این کانال می‌فروشی، لباس زنانه، مردانه، کیف، کفش و …. باید یکم‌ پول داشته باشی که کانالت رو تبلیغ کنی. [sep],question or answer,Passive
802,[cls] یک زن جوان ۲۳ ساله، سه سال پیش ازدواج کرده است. شوهرش ابتدا خوب بود، اما بعدا به او خیانت کرد و رفتارش روز به روز بدتر شد. زن هنوز عاشق شوهرش است، اما شب گذشته شوهرش با دوستانش به سواری رفت و به زن نگفت، بحثشان شد و شوهرش زن را شدیدا ضربه زد. [sep] درکت میکنم دوسش داری ومیترسی ازنداشتنش اما این خوب نیست بهتره هرچی زودتر تموم کنی این رابطه برات کشنده هست نابودمیشی. اول ازهمه اونوتوی قلبت بکش یک لیست از بدی هاش و خوبی هاش بنویس اگ بازم دیدی دوسش داری فقط یکبار دلتوسنگ کن برو درخواست طلاق بده اگه بمونی باید یک عمر حسرت روزی ک میتونستی بری و نرفتی رو بکشی [sep],confront and retaliate,Active
803,[cls] همسرم من را زیر بار کتک گرفت و سرم گیج شده و بدنم کبود شده است. او این را قبول نمی‌کند و می‌گوید فقط سرم را زده است. [sep] بیشرفبگو عصبی میشی نمیفهمی چیکار میکنی یادت نمیمونه [sep],empathy,Passive
