,x,y,PassiveActive
797,[cls] یک زوج درگیر مشکلات خانوادگی هستند، خانواده همسر به شدت دخالت دارند و خانواده او همیشه او را مقصر می‌دانند. آنها در شهری غریب زندگی می‌کنند و خانواده همسرشان او را اذیت می‌کنند. در یک دعوای شدید، همسر به خانه پدر و مادرش می‌رود و زوج در شهر خراب شده بدون هیچ کسی باقی می‌مانند. [sep] والا جداشی خیلییی بهتره ببین میبینه پشتوانه نداری چجور سو استفاده میکنه بعضیا چ‌نامردن اول کار پیدا کن بعد طلاق بگیر تو ی شهر دیگه بمون دور از خونواده‌ی خودت زندگیتو نستقل کن کسی حق نداره برای طلاق اذیتت کنه حالا ک اینجورین خونوادت بهتره فک کنی وجود ندارن [sep],confront and retaliate,Active
798,[cls] یک زن به دلیل شکنجه و ضرب و شتم از شوهرش به پزشک قانونی مراجعه می‌کند و می‌خواهد شکایت کند. پزشک به او پیشنهاد می‌دهد که با ماموریت تماس بگیرد و پرونده تشکیل دهد. او تنها مادرش را به عنوان حمایت کننده دارد. [sep] هرووقت زدت توام نامردی نکنه تنو سکه بکش زنگ بزن همون دم در صورتجلسه کن برو پزشک قانونیوالا نگید بی وجدانی …. ی زن کتک میخوره حق اون مردع [sep],confront and retaliate,Active
799,[cls] یک زن باردار به دلیل بوی بد دهان شوهرش عصبانی شد، سرش خیلی زیاد جیغ کشید و با بالش به سر شوهرش زد. شوهر در زمان افطار دعوتش کرد اما زن قبول نکرد و بعد از شکست در، درو قفل کرد و با شوهرش درگیر شد. مادر و پدر شوهر هم در نهایت به ماجرا دخالت کردند. [sep] چطور دلت اومد همچین حرفی به شوهرت بزنی بگی دهنت بود میده. در اتاقم شکست حتما ترسید حالت بد شده. من که مقصر کامل شمارو میدونم. کارت خیلی اشتباه بوده الانم نمیخواد بری امشب سراغ شوهرت ولی برای فردا همه چیز میزون کن از دلش دربیاری. حامله بودن درسته صلاح خوبیه ولی دیگه نه اینکه اینقدر شورش کنید [sep],conform and adjust,Active
800,[cls] یک زوج درگیر یک دعوای شدید شده‌اند. زن درو را قفل کرده و شوهرش را فحش می‌دهد. شوهر نیز عصبانی می‌شود و در نهایت به دست زن حمله می‌کند. [sep] نه بابا خودتم مقصر بودی دیگه قهر چیه! حیف عمرمون نیست بگو بخند لذت ببر از زندگیت [sep],conform and adjust,Active
802,[cls] یک زن جوان ۲۳ ساله، سه سال پیش ازدواج کرده است. شوهرش ابتدا خوب بود، اما بعدا به او خیانت کرد و رفتارش روز به روز بدتر شد. زن هنوز عاشق شوهرش است، اما شب گذشته شوهرش با دوستانش به سواری رفت و به زن نگفت، بحثشان شد و شوهرش زن را شدیدا ضربه زد. [sep] درکت میکنم دوسش داری ومیترسی ازنداشتنش اما این خوب نیست بهتره هرچی زودتر تموم کنی این رابطه برات کشنده هست نابودمیشی. اول ازهمه اونوتوی قلبت بکش یک لیست از بدی هاش و خوبی هاش بنویس اگ بازم دیدی دوسش داری فقط یکبار دلتوسنگ کن برو درخواست طلاق بده اگه بمونی باید یک عمر حسرت روزی ک میتونستی بری و نرفتی رو بکشی [sep],confront and retaliate,Active
804,[cls] زنی که شوهرش به او خیانت کرده، به دلیل دادن فحش به مادر و خواهر شوهرش، با مشکلاتی روبروست. شوهرش از او به خاطر دادن فحش به مادرش، انتقام می‌گیرد و به مواد مخدر روی می‌آورد. زن نمی‌داند چه کاری باید بکند و شوهرش هم به او اهمیت نمی‌دهد. [sep] کارش اشتباهه و رفتارش نادرست اما شخصیت مردها طوریه که اگه بهشون توهین بشه کینه میگیرن [sep],conform and adjust,Active
805,[cls] یک زن درگیر خشونت شوهرش بوده و بچه‌اش را از دست داده است. پس از تحمل آزارهای فیزیکی، زن به پلیس شکایت کرده است. در حمام، زن یک تیکه کبودی روی پاش را مشاهده کرده است. [sep] خب برو پزشکی قانونی بگو چطوری کتکت میزنه [sep],confront and retaliate,Active
806,[cls] مادر من به خانه من آمد چون منا به من حمله کرده بود. خانواده من آبروی خود را در مقابل مادر من از دست دادند. منا همچنان به خاطر این اتفاق از من عذرخواهی می‌کند. [sep] برو شکایت کن ازش [sep],confront and retaliate,Active
807,[cls] در یک دعوای خانوادگی، زن به شوهر خود گفت که متنفر است از خاهر شوهرش. شوهر زن به او حمله کرد و او برای پناه بردن به خانه مادربزرگش رفت. امروز آنها تصمیم گرفتند جدا شوند. [sep] الان کتک میزنه وای به حالی که برین خونه خودتونمحکم جلوش بایست [sep],confront and retaliate,Active
808,[cls] در یک دعوای خانوادگی، شوهر دست بلند کرد و به پیشونی همسرش ضربه زد. همسر به پدر خود و شوهر به دوست خود از این اتفاق خبر داد. شوهر به خانه برگشت و با همسرش به دلیل اظهارات ناروا دعوا کرد. [sep] عزیزم شوهرت باید خودشو به یه مشاور نشون بده [sep],confront and retaliate,Active
810,[cls] فردی که اسنپ گرفته بود، توسط راننده او بی‌احترامی شد و تعدادی از همسایه‌ها هم به او ضربه زدند. این فرد به دلیل بیکاری و بی‌غیرتی، او را از کار و خانه دور کرده بود. او همچنین پرونده کیفری در برابر این فرد داشت. [sep] از گلوت عکس بگیر حداقل داشته باشبه همسایه هاتم بگو بیاین شهادت بدن [sep],confront and retaliate,Active
811,[cls] شوهر بداخلاق و بحث‌گر است، خانواده را زجر می‌دهد و به همسرش بدمی‌گوید. همسر نمی‌داند چگونه با او برخورد کند و از وضعیت ناراحت است. شوهر همسرش را تحت فشار قرار داده و به او خشونت می‌آورد. [sep] گفتم که هر مردی یه قلقی داره بابای منم عصبی میسه مامانم سکوت میکرد هیچی نمیگفت بعدن پدرم از مامانم تشکر کرد بخاطر صبوریش کلن باید بفهمی با هرکی چجوری رفتار کنی [sep],conform and adjust,Active
813,[cls] مرد و همسرش درگیر دعواهای شدید شده‌اند. در یک موقعیت، همسر مرد شروع به فحش دادن کرده و مرد نیز فحش داده است. این دعواها به حدی شدید شده که پدر همسر مرد به سمت او حمله کرده است. [sep] انقده بدم میاد از این شوهرای دهن لق من خودمم هزار بار بهذشوهرم گفتم اگه دعواکردیم همیچ موقع نزار خانواده هامون بفهمند اگه فهمیدن دلیل دعوامونو نگو چون ما فردا باهم آشتی میکنیم دید خانواده هامون نسبت به هم عوض میشه [sep],conform and adjust,Active
